year,region,id,title,release_date,popularity,vote_count,vote_average,original_language,genre_ids,rank,genres
2015,GLOBAL,243938,핫 텁 타임머신 2,2015-02-20,2.5848,959,5.2,en,[35],97,코미디
2015,GLOBAL,345235,도사하산,2015-07-03,4.3341,100,5.1,zh,[28],98,액션
2015,GLOBAL,306819,대니쉬 걸,2015-11-27,3.0475,5840,7.6,en,[18],99,드라마
2015,GLOBAL,243940,라자루스,2015-01-29,3.5253,1460,5.3,en,"[27, 878, 53]",100,"공포, SF, 스릴러"
2016,GLOBAL,271110,캡틴 아메리카: 시빌 워,2016-04-27,12.6245,23387,7.448,en,"[12, 28, 878]",1,"모험, 액션, SF"
2016,GLOBAL,330459,로그 원: 스타워즈 스토리,2016-12-14,6.1416,15853,7.502,en,"[28, 12, 878]",2,"액션, 모험, SF"
2016,GLOBAL,127380,도리를 찾아서,2016-06-16,6.4288,12346,7.04,en,"[12, 16, 35, 10751]",3,"모험, 애니메이션, 코미디, 가족"
2016,GLOBAL,269149,주토피아,2016-02-11,14.5972,16916,7.751,en,"[16, 12, 10751, 35]",4,"애니메이션, 모험, 가족, 코미디"
2016,GLOBAL,278927,정글북,2016-04-07,7.0419,8253,6.862,en,"[10751, 12, 18, 14, 16]",5,"가족, 모험, 드라마, 판타지, 애니메이션"
2016,GLOBAL,328111,마이펫의 이중생활,2016-06-18,3.0746,8282,6.306,en,"[10751, 35, 12, 16]",6,"가족, 코미디, 모험, 애니메이션"
2016,GLOBAL,209112,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-23,14.0445,18488,6.0,en,"[28, 12, 14]",7,"액션, 모험, 판타지"
2016,GLOBAL,259316,신비한 동물사전,2016-11-16,16.7346,19226,7.3,en,"[14, 12]",8,"판타지, 모험"
2016,GLOBAL,293660,데드풀,2016-02-09,13.4451,31897,7.622,en,"[28, 12, 35]",9,"액션, 모험, 코미디"
2016,GLOBAL,297761,수어사이드 스쿼드,2016-08-03,7.754,21587,5.92,en,"[28, 12, 14]",10,"액션, 모험, 판타지"
2016,GLOBAL,277834,모아나,2016-10-13,3.1289,13281,7.564,en,"[12, 35, 10751, 16]",11,"모험, 코미디, 가족, 애니메이션"
2016,GLOBAL,284052,닥터 스트레인지,2016-10-25,8.7756,22777,7.418,en,"[14, 12, 28]",12,"판타지, 모험, 액션"
2016,GLOBAL,335797,씽,2016-11-23,8.5032,8196,7.119,en,"[10751, 35, 10402, 16]",13,"가족, 코미디, 음악, 애니메이션"
2016,GLOBAL,381890,미인어,2016-02-08,3.9844,455,6.534,zh,"[35, 14, 10749]",14,"코미디, 판타지, 로맨스"
2016,GLOBAL,246655,엑스맨: 아포칼립스,2016-05-18,11.2417,13332,6.516,en,"[28, 12, 878, 14]",15,"액션, 모험, SF, 판타지"
2016,GLOBAL,140300,쿵푸팬더 3,2016-01-23,11.0205,6304,6.916,en,"[16, 28, 12, 35, 10751]",16,"애니메이션, 액션, 모험, 코미디, 가족"
2016,GLOBAL,313369,라라랜드,2016-12-01,9.4131,17485,7.9,en,"[35, 18, 10749, 10402]",17,"코미디, 드라마, 로맨스, 음악"
2016,GLOBAL,68735,워크래프트: 전쟁의 서막,2016-05-25,6.5832,7010,6.388,en,"[28, 12, 14]",18,"액션, 모험, 판타지"
2016,GLOBAL,324668,제이슨 본,2016-07-27,5.1622,5921,6.366,en,"[28, 12, 53]",19,"액션, 모험, 스릴러"
2016,GLOBAL,278154,아이스 에이지: 지구 대충돌,2016-06-23,7.7981,4728,6.114,en,"[12, 16, 10751, 35, 878]",20,"모험, 애니메이션, 가족, 코미디, SF"
2016,GLOBAL,47933,인디펜던스 데이: 리써전스,2016-06-22,6.488,6230,5.348,en,"[28, 12, 878]",21,"액션, 모험, SF"
2016,GLOBAL,372058,너의 이름은,2016-08-26,13.5378,11971,8.5,ja,"[16, 10749, 18]",22,"애니메이션, 로맨스, 드라마"
2016,GLOBAL,258489,레전드 오브 타잔,2016-06-29,5.5094,6337,5.912,en,"[14, 28, 12]",23,"판타지, 액션, 모험"
2016,GLOBAL,153518,앵그리 버드 더 무비,2016-05-11,5.491,3797,6.238,en,"[16, 12, 35, 10751]",24,"애니메이션, 모험, 코미디, 가족"
2016,GLOBAL,136799,트롤,2016-10-13,8.1045,3700,6.633,en,"[10751, 16, 14, 12, 35, 10402]",25,"가족, 애니메이션, 판타지, 모험, 코미디, 음악"
2016,GLOBAL,188927,스타 트렉: 비욘드,2016-07-07,6.8201,6821,6.782,en,"[28, 12, 878]",26,"액션, 모험, SF"
2016,GLOBAL,291805,나우 유 씨 미 2,2016-06-02,6.3685,11040,6.825,en,"[53, 80]",27,"스릴러, 범죄"
2016,GLOBAL,311324,그레이트 월,2016-12-16,5.3211,5334,6.031,en,"[28, 12, 14]",28,"액션, 모험, 판타지"
2016,GLOBAL,259693,컨저링 2,2016-06-08,57.4308,8784,7.3,en,[27],29,공포
2016,GLOBAL,173897,레지던트 이블: 파멸의 날,2016-12-23,0.3574,3328,6.113,en,"[28, 27, 878]",30,"액션, 공포, SF"
2016,GLOBAL,360814,당갈,2016-12-21,4.9221,1062,7.897,hi,"[18, 10751, 35]",31,"드라마, 가족, 코미디"
2016,GLOBAL,274870,패신저스,2016-12-21,4.1189,13728,6.953,en,"[18, 10749, 878]",32,"드라마, 로맨스, SF"
2016,GLOBAL,241259,거울나라의 앨리스,2016-05-25,7.9747,6584,6.561,en,"[12, 10751, 14]",33,"모험, 가족, 판타지"
2016,GLOBAL,283366,미스 페레그린과 이상한 아이들의 집,2016-09-27,10.0965,10229,6.836,en,"[14, 12, 18, 10751, 53]",34,"판타지, 모험, 드라마, 가족, 스릴러"
2016,GLOBAL,308531,닌자터틀: 어둠의 히어로,2016-06-01,6.6984,3646,6.0,en,"[28, 12, 35, 10751, 878]",35,"액션, 모험, 코미디, 가족, SF"
2016,GLOBAL,363676,설리: 허드슨강의 기적,2016-09-07,6.8066,7428,7.196,en,"[18, 36]",36,"드라마, 역사"
2016,GLOBAL,121856,어쌔신 크리드,2016-12-21,4.947,7902,5.4,en,"[28, 12, 878]",37,"액션, 모험, SF"
2016,GLOBAL,381284,히든 피겨스,2016-12-10,11.3005,10076,8.052,en,"[18, 36]",38,"드라마, 역사"
2016,GLOBAL,43074,고스트버스터즈,2016-07-14,5.4125,6589,5.347,en,"[28, 14, 35]",39,"액션, 판타지, 코미디"
2016,GLOBAL,207932,인페르노,2016-10-13,5.4749,6412,6.083,en,"[9648, 53, 28]",40,"미스터리, 스릴러, 액션"
2016,GLOBAL,302699,센트럴 인텔리전스,2016-06-15,6.5947,6129,6.415,en,"[28, 35]",41,"액션, 코미디"
2016,GLOBAL,95610,브리짓 존스의 베이비,2016-09-14,4.4018,3011,6.413,en,"[18, 35, 10749]",42,"드라마, 코미디, 로맨스"
2016,GLOBAL,296096,미 비포 유,2016-06-01,15.591,12821,7.928,en,"[18, 10749]",43,"드라마, 로맨스"
2016,GLOBAL,267860,런던 해즈 폴른,2016-03-02,7.5133,4884,6.22,en,"[28, 53]",44,"액션, 스릴러"
2016,GLOBAL,329865,컨택트,2016-11-10,8.6193,18524,7.6,en,"[18, 878, 9648]",45,"드라마, SF, 미스터리"
2016,GLOBAL,267935,마이 리틀 자이언트,2016-06-01,6.1446,3494,6.282,en,"[12, 10751, 14]",46,"모험, 가족, 판타지"
2016,GLOBAL,381902,몽키킹 2: 서유기 여정의 시작,2016-01-22,3.3633,101,6.0,zh,"[28, 12, 14]",47,"액션, 모험, 판타지"
2016,GLOBAL,372399,అ ఆ,2016-06-02,3.2596,24,6.563,te,"[10751, 35, 10749, 18]",48,"가족, 코미디, 로맨스, 드라마"
2016,GLOBAL,387949,极限挑战之皇家宝藏,2016-01-15,1.5415,10,3.7,zh,[35],49,코미디
2016,GLOBAL,376659,배드 맘스,2016-07-28,3.8691,4153,6.498,en,[35],50,코미디
2016,GLOBAL,332210,아기 배달부 스토크,2016-09-22,2.6539,2424,6.672,en,"[12, 16, 35, 10751]",51,"모험, 애니메이션, 코미디, 가족"
2016,GLOBAL,262504,다이버전트 시리즈: 얼리전트,2016-03-09,7.2236,6766,6.103,en,"[12, 878, 28, 9648]",52,"모험, SF, 액션, 미스터리"
2016,GLOBAL,324786,핵소 고지,2016-10-07,14.2813,14296,8.193,en,"[18, 36, 10752]",53,"드라마, 역사, 전쟁"
2016,GLOBAL,346685,걸 온 더 트레인,2016-10-05,2.8722,5839,6.4,en,"[80, 18, 9648, 53]",54,"범죄, 드라마, 미스터리, 스릴러"
2016,GLOBAL,415214,오퍼레이션 메콩,2016-09-30,2.9651,258,6.963,zh,"[28, 12, 80, 10752]",55,"액션, 모험, 범죄, 전쟁"
2016,GLOBAL,290595,헌츠맨: 윈터스 워,2016-04-06,3.6218,4905,6.3,en,"[28, 12, 18]",56,"액션, 모험, 드라마"
2016,GLOBAL,333484,매그니피센트 7,2016-09-14,9.7293,6135,6.469,en,"[12, 28, 37]",57,"모험, 액션, 서부"
2016,GLOBAL,343611,잭 리처: 네버 고 백,2016-10-19,8.8299,5081,5.993,en,"[28, 18, 53, 80]",58,"액션, 드라마, 스릴러, 범죄"
2016,GLOBAL,300669,맨 인 더 다크,2016-06-08,6.1678,7686,7.015,en,"[27, 53]",59,"공포, 스릴러"
2016,GLOBAL,302946,어카운턴트,2016-10-13,8.3466,6961,7.128,en,"[80, 53, 18]",60,"범죄, 스릴러, 드라마"
2016,GLOBAL,205584,갓 오브 이집트,2016-02-25,5.5224,4186,5.7,en,"[28, 12, 14]",61,"액션, 모험, 판타지"
2016,GLOBAL,345911,라이트 아웃,2016-07-21,4.9931,3973,6.4,en,[27],62,공포
2016,GLOBAL,294272,피터와 드래곤,2016-08-10,3.8756,2249,6.366,en,"[12, 10751, 14]",63,"모험, 가족, 판타지"
2016,GLOBAL,223702,소시지 파티,2016-07-11,7.5306,7500,5.747,en,"[12, 16, 35, 14]",64,"모험, 애니메이션, 코미디, 판타지"
2016,GLOBAL,334543,라이언,2016-11-24,5.2647,6756,8.0,en,[18],65,드라마
2016,GLOBAL,278924,메카닉: 리크루트,2016-08-25,7.6588,3483,6.024,en,"[28, 80, 53]",66,"액션, 범죄, 스릴러"
2016,GLOBAL,323675,라이드 어롱 2,2016-01-14,5.9428,1733,6.3,en,"[28, 35]",67,"액션, 코미디"
2016,GLOBAL,296524,딥워터 호라이즌,2016-09-28,5.7902,4686,6.9,en,"[18, 28]",68,"드라마, 액션"
2016,GLOBAL,369885,얼라이드,2016-11-23,5.0046,4631,6.8,en,"[28, 18, 10752, 10749, 53]",69,"액션, 드라마, 전쟁, 로맨스, 스릴러"
2016,GLOBAL,332567,언더 워터,2016-06-24,4.3734,5180,6.348,en,"[27, 18, 53]",70,"공포, 드라마, 스릴러"
2016,GLOBAL,316727,더 퍼지: 심판의 날,2016-06-29,8.982,5346,6.383,en,"[28, 27, 53]",71,"액션, 공포, 스릴러"
2016,GLOBAL,356305,와이 힘?,2016-12-22,4.6553,4264,6.386,en,[35],72,코미디
2016,GLOBAL,384682,오피스 크리스마스 파티,2016-11-25,2.5231,2117,5.696,en,[35],73,코미디
2016,GLOBAL,259694,하우 투 비 싱글,2016-02-08,2.9309,3263,6.3,en,"[35, 10749]",74,"코미디, 로맨스"
2016,GLOBAL,333371,클로버필드 10번지,2016-03-10,4.2787,8261,6.994,en,"[53, 878, 18, 27]",75,"스릴러, SF, 드라마, 공포"
2016,GLOBAL,299687,제5침공,2016-01-14,8.1808,5868,5.9,en,"[878, 12, 28]",76,"SF, 모험, 액션"
2016,GLOBAL,342473,발레리나,2016-12-14,4.3787,1928,7.2,en,"[16, 12, 35, 10751]",77,"애니메이션, 모험, 코미디, 가족"
2016,GLOBAL,325133,나쁜 이웃들 2,2016-05-04,3.8167,4483,5.82,en,[35],78,코미디
2016,GLOBAL,416249,코드네임: 콜드워,2016-07-08,2.5147,112,6.192,cn,"[28, 53, 80]",79,"액션, 스릴러, 범죄"
2016,GLOBAL,377447,레일로드 워,2016-12-23,2.6881,141,6.0,zh,"[28, 12, 35, 10751, 10752]",80,"액션, 모험, 코미디, 가족, 전쟁"
2016,GLOBAL,376812,술탄,2016-07-06,5.0365,237,6.9,hi,"[18, 28, 10749]",81,"드라마, 액션, 로맨스"
2016,GLOBAL,291870,오 마이 그랜파,2016-01-20,4.2263,4468,5.932,en,[35],82,코미디
2016,GLOBAL,271969,벤허,2016-08-17,2.9605,1714,5.751,en,"[28, 36, 12, 18]",83,"액션, 역사, 모험, 드라마"
2016,GLOBAL,303858,머니 몬스터,2016-05-12,4.2436,3048,6.435,en,"[53, 18]",84,"스릴러, 드라마"
2016,GLOBAL,302688,나의 그리스식 웨딩 2,2016-03-23,1.7012,1040,6.0,en,"[10749, 35]",85,"로맨스, 코미디"
2016,GLOBAL,411268,사도행자: 특별수사대,2016-08-11,2.9626,69,6.4,cn,"[28, 80, 18]",86,"액션, 범죄, 드라마"
2016,GLOBAL,345920,나는 사랑과 시간과 죽음을 만났다,2016-12-15,3.7557,5462,7.219,en,"[18, 10749]",87,"드라마, 로맨스"
2016,GLOBAL,396535,부산행,2016-07-20,11.7264,7954,7.8,ko,"[27, 53, 28, 12]",88,"공포, 스릴러, 액션, 모험"
2016,GLOBAL,308266,워 독,2016-08-18,5.7707,5183,6.9,en,"[35, 80, 18]",89,"코미디, 범죄, 드라마"
2016,GLOBAL,328387,너브,2016-06-27,3.5188,6875,7.013,en,"[9648, 12, 80]",90,"미스터리, 모험, 범죄"
2016,GLOBAL,271706,나의 붉은 고래,2016-07-08,2.8738,456,7.39,zh,"[16, 12, 14]",91,"애니메이션, 모험, 판타지"
2016,GLOBAL,335796,위자: 저주의 시작,2016-10-20,4.2034,2531,6.142,en,[27],92,공포
2016,GLOBAL,346672,언더월드: 블러드 워,2016-11-24,4.8559,3793,5.9,en,"[14, 28, 53, 878, 27]",93,"판타지, 액션, 스릴러, SF, 공포"
2016,GLOBAL,334541,맨체스터 바이 더 씨,2016-11-17,6.0701,6094,7.5,en,[18],94,드라마
2016,GLOBAL,323676,더 보스,2016-04-07,3.4156,1354,5.8,en,[35],95,코미디
2016,GLOBAL,315011,신 고질라,2016-07-29,7.5489,1443,7.2,ja,"[28, 878, 27]",96,"액션, SF, 공포"
2016,GLOBAL,316023,마이크와 데이브는 데이트 상대가 필요해,2016-07-07,5.1537,2524,6.052,en,[35],97,코미디
2016,GLOBAL,313297,쿠보와 전설의 악기,2016-08-18,3.7463,3673,7.6,en,"[16, 12, 10751]",98,"애니메이션, 모험, 가족"
2016,GLOBAL,374416,Quo vado?,2016-01-01,1.7925,2148,6.8,it,[35],99,코미디
2016,GLOBAL,380124,부! 마디아 할로윈,2016-10-21,3.6162,426,5.8,en,[35],100,코미디
2017,GLOBAL,181808,스타워즈 에피소드 8: 라스트 제다이,2017-12-13,7.4613,15787,6.8,en,"[12, 28, 878]",1,"모험, 액션, SF"
2017,GLOBAL,321612,미녀와 야수,2017-03-16,8.5371,15753,6.968,en,"[10751, 14, 10749]",2,"가족, 판타지, 로맨스"
2017,GLOBAL,337339,분노의 질주: 더 익스트림,2017-04-12,9.0363,10528,6.9,en,"[28, 80, 53]",3,"액션, 범죄, 스릴러"
2017,GLOBAL,324852,슈퍼배드 3,2017-06-15,4.8688,7392,6.467,en,"[28, 16, 35, 10751, 12]",4,"액션, 애니메이션, 코미디, 가족, 모험"
2017,GLOBAL,353486,쥬만지: 새로운 세계,2017-12-09,6.2647,14028,6.819,en,"[12, 35, 14, 28, 10751]",5,"모험, 코미디, 판타지, 액션, 가족"
2017,GLOBAL,315635,스파이더맨: 홈커밍,2017-07-05,16.3177,22473,7.33,en,"[28, 12, 878]",6,"액션, 모험, SF"
2017,GLOBAL,452557,특수부대 전랑2,2017-07-27,4.4606,298,6.522,zh,"[10752, 28]",7,"전쟁, 액션"
2017,GLOBAL,283995,가디언즈 오브 갤럭시 Vol. 2,2017-04-19,12.9362,22256,7.612,en,"[878, 12, 28]",8,"SF, 모험, 액션"
2017,GLOBAL,284053,토르: 라그나로크,2017-10-02,9.2356,21379,7.584,en,"[28, 12, 878]",9,"액션, 모험, SF"
2017,GLOBAL,297762,원더 우먼,2017-05-30,13.2601,20431,7.215,en,"[28, 12, 14]",10,"액션, 모험, 판타지"
2017,GLOBAL,354912,코코,2017-10-27,23.8085,20216,8.202,en,"[10751, 16, 10402, 12]",11,"가족, 애니메이션, 음악, 모험"
2017,GLOBAL,166426,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-23,12.1195,12375,6.653,en,"[12, 28, 14]",12,"모험, 액션, 판타지"
2017,GLOBAL,346364,그것,2017-09-06,9.8299,19537,7.237,en,"[27, 53]",13,"공포, 스릴러"
2017,GLOBAL,141052,저스티스 리그,2017-11-15,9.8592,13302,6.074,en,"[28, 12, 878]",14,"액션, 모험, SF"
2017,GLOBAL,263115,로건,2017-02-28,10.8283,19821,7.819,en,"[28, 18, 878]",15,"액션, 드라마, SF"
2017,GLOBAL,335988,트랜스포머: 최후의 기사,2017-06-16,8.5106,6462,6.055,en,"[28, 12, 878]",16,"액션, 모험, SF"
2017,GLOBAL,293167,콩: 스컬 아일랜드,2017-03-08,7.1927,10778,6.546,en,"[28, 12, 14]",17,"액션, 모험, 판타지"
2017,GLOBAL,295693,보스 베이비,2017-03-23,3.7036,7272,6.456,en,"[16, 35, 10751]",18,"애니메이션, 코미디, 가족"
2017,GLOBAL,374720,덩케르크,2017-07-19,6.2171,16990,7.449,en,"[10752, 28, 18]",19,"전쟁, 액션, 드라마"
2017,GLOBAL,281338,혹성탈출: 종의 전쟁,2017-07-11,7.3502,9364,7.208,en,"[18, 878, 10752]",20,"드라마, SF, 전쟁"
2017,GLOBAL,316029,위대한 쇼맨,2017-12-20,6.4455,9730,7.872,en,[18],21,드라마
2017,GLOBAL,343668,킹스맨: 골든 서클,2017-09-20,7.6312,10736,6.955,en,"[28, 12, 35, 80]",22,"액션, 모험, 코미디, 범죄"
2017,GLOBAL,282035,미이라,2017-06-06,4.5638,7404,5.517,en,"[14, 53, 28, 12, 27]",23,"판타지, 스릴러, 액션, 모험, 공포"
2017,GLOBAL,260514,카 3: 새로운 도전,2017-06-15,13.4492,6129,6.852,en,"[10751, 35, 12, 16]",24,"가족, 코미디, 모험, 애니메이션"
2017,GLOBAL,341174,50가지 그림자: 심연,2017-02-08,9.8785,7786,6.481,en,"[18, 10749]",25,"드라마, 로맨스"
2017,GLOBAL,392044,오리엔트 특급 살인,2017-11-03,8.4634,10208,6.703,en,"[9648, 18, 80]",26,"미스터리, 드라마, 범죄"
2017,GLOBAL,47971,트리플 엑스 리턴즈,2017-01-13,11.6781,9088,6.1,en,"[28, 12, 80]",27,"액션, 모험, 범죄"
2017,GLOBAL,479306,羞羞的铁拳,2017-09-30,2.3349,73,5.836,zh,"[35, 14]",28,"코미디, 판타지"
2017,GLOBAL,406997,원더,2017-11-13,4.6704,8064,8.113,en,"[10751, 18]",29,"가족, 드라마"
2017,GLOBAL,324849,레고 배트맨 무비,2017-02-08,6.4294,5200,7.229,en,"[16, 28, 35, 10751]",30,"애니메이션, 액션, 코미디, 가족"
2017,GLOBAL,396422,애나벨: 인형의 주인,2017-08-03,22.9491,5785,6.599,en,[27],31,공포
2017,GLOBAL,364689,페르디난드,2017-12-09,7.8741,2971,7.222,en,"[16, 10751, 12, 35]",32,"애니메이션, 가족, 모험, 코미디"
2017,GLOBAL,346648,패딩턴 2,2017-11-09,4.668,2574,7.472,en,"[12, 35, 10751]",33,"모험, 코미디, 가족"
2017,GLOBAL,350312,바후발리 2: 더 컨클루전,2017-04-27,3.2654,787,7.459,te,"[28, 12, 14]",34,"액션, 모험, 판타지"
2017,GLOBAL,381288,23 아이덴티티,2017-01-19,11.1989,17828,7.342,en,"[27, 53]",35,"공포, 스릴러"
2017,GLOBAL,335984,블레이드 러너 2049,2017-10-04,12.8284,14375,7.6,en,"[878, 18]",36,"SF, 드라마"
2017,GLOBAL,419430,겟 아웃,2017-02-24,9.1912,18102,7.619,en,"[9648, 53, 27]",37,"미스터리, 스릴러, 공포"
2017,GLOBAL,383785,쿵푸 요가,2017-01-27,3.2219,398,5.9,zh,"[35, 9648, 10751, 28, 12]",38,"코미디, 미스터리, 가족, 액션, 모험"
2017,GLOBAL,435800,서유복요편,2017-01-28,3.4363,114,5.684,zh,"[12, 14, 28]",39,"모험, 판타지, 액션"
2017,GLOBAL,126889,에이리언: 커버넌트,2017-05-09,7.8806,9023,6.2,en,"[27, 878, 53]",40,"공포, SF, 스릴러"
2017,GLOBAL,339403,베이비 드라이버,2017-06-28,8.73,16242,7.446,en,"[28, 80]",41,"액션, 범죄"
2017,GLOBAL,339964,발레리안: 천 개 행성의 도시,2017-07-19,11.4158,7702,6.627,en,"[12, 878, 28]",42,"모험, SF, 액션"
2017,GLOBAL,457251,청춘: 그 날의 설렘처럼,2017-12-15,2.6302,98,7.276,zh,"[18, 36, 10752]",43,"드라마, 역사, 전쟁"
2017,GLOBAL,274855,지오스톰,2017-10-12,5.1869,4963,6.1,en,"[28, 878, 53]",44,"액션, SF, 스릴러"
2017,GLOBAL,378236,이모티: 더 무비,2017-07-23,7.7653,3207,5.422,en,"[16, 10751, 35]",45,"애니메이션, 가족, 코미디"
2017,GLOBAL,381289,베일리 어게인,2017-01-19,6.3791,3431,7.64,en,"[12, 35, 14, 10751, 18]",46,"모험, 코미디, 판타지, 가족, 드라마"
2017,GLOBAL,137116,스머프: 비밀의 숲,2017-03-23,6.6981,1503,6.3,en,"[10751, 35, 12, 16]",47,"가족, 코미디, 모험, 애니메이션"
2017,GLOBAL,399055,셰이프 오브 워터: 사랑의 모양,2017-12-01,6.4675,12454,7.241,en,"[18, 14, 10749]",48,"드라마, 판타지, 로맨스"
2017,GLOBAL,353616,피치 퍼펙트 3,2017-12-20,4.1205,3379,6.5,en,"[35, 10402]",49,"코미디, 음악"
2017,GLOBAL,419680,대디스 홈 2,2017-11-09,3.5958,2624,6.3,en,[35],50,코미디
2017,GLOBAL,446354,더 포스트,2017-12-22,7.2827,4749,7.004,en,"[18, 36]",51,"드라마, 역사"
2017,GLOBAL,339846,베이워치: SOS 해상 구조대,2017-05-25,7.0874,8273,6.093,en,"[35, 28, 80]",52,"코미디, 액션, 범죄"
2017,GLOBAL,390043,킬러의 보디가드,2017-08-16,9.9648,6416,6.892,en,"[28, 35, 80, 53]",53,"액션, 코미디, 범죄, 스릴러"
2017,GLOBAL,324552,존 윅: 리로드,2017-02-08,13.0174,13669,7.3,en,"[28, 53, 80]",54,"액션, 스릴러, 범죄"
2017,GLOBAL,315837,공각기동대: 고스트 인 더 쉘,2017-03-29,4.4118,8275,6.101,en,"[878, 18, 28]",55,"SF, 드라마, 액션"
2017,GLOBAL,359940,쓰리 빌보드,2017-12-01,4.3526,10464,8.1,en,"[80, 18]",56,"범죄, 드라마"
2017,GLOBAL,513335,ایتالیا ایتالیا,2017-10-04,0.7247,2,3.5,fa,"[18, 35, 14]",57,"드라마, 코미디, 판타지"
2017,GLOBAL,399404,다키스트 아워,2017-11-22,5.701,5289,7.351,en,"[18, 36]",58,"드라마, 역사"
2017,GLOBAL,274857,킹 아서: 제왕의 검,2017-05-10,8.0035,5855,6.548,en,"[28, 18, 14]",59,"액션, 드라마, 판타지"
2017,GLOBAL,379149,더 포리너,2017-09-28,6.7676,2766,7.0,en,"[28, 53, 80]",60,"액션, 스릴러, 범죄"
2017,GLOBAL,305470,파워 레인져스: 더 비기닝,2017-03-23,3.1269,4503,6.3,en,"[28, 12, 878]",61,"액션, 모험, SF"
2017,GLOBAL,417870,걸즈 트립,2017-07-21,2.4395,1527,6.844,en,"[35, 10749, 12]",62,"코미디, 로맨스, 모험"
2017,GLOBAL,441889,시크릿 슈퍼스타,2017-10-19,3.3794,176,7.3,hi,"[18, 10402]",63,"드라마, 음악"
2017,GLOBAL,337170,아메리칸 메이드,2017-08-18,6.9389,4736,6.897,en,"[28, 35, 80, 18]",64,"액션, 코미디, 범죄, 드라마"
2017,GLOBAL,431530,배드 맘스 크리스마스,2017-08-04,2.4448,2139,6.311,en,[35],65,코미디
2017,GLOBAL,397567,신과함께-죄와 벌,2017-12-20,5.5385,1109,8.066,ko,"[28, 12, 18, 14, 53]",66,"액션, 모험, 드라마, 판타지, 스릴러"
2017,GLOBAL,440021,해피 데스데이,2017-10-12,2.9398,6356,6.661,en,"[35, 27, 9648]",67,"코미디, 공포, 미스터리"
2017,GLOBAL,268531,캡틴 언더팬츠,2017-06-01,3.3405,1281,6.248,en,"[10751, 35, 12, 16]",68,"가족, 코미디, 모험, 애니메이션"
2017,GLOBAL,274862,레고 닌자고 무비,2017-09-21,3.5705,1121,6.515,en,"[10751, 35, 12, 16]",69,"가족, 코미디, 모험, 애니메이션"
2017,GLOBAL,353491,다크타워: 희망의 탑,2017-08-03,5.9221,5325,5.8,en,"[14, 28, 878]",70,"판타지, 액션, SF"
2017,GLOBAL,298250,직쏘,2017-10-25,4.9571,3811,6.215,en,"[27, 9648]",71,"공포, 미스터리"
2017,GLOBAL,452910,손오공,2017-07-13,4.4492,193,7.5,zh,"[14, 28, 12, 10751]",72,"판타지, 액션, 모험, 가족"
2017,GLOBAL,395992,라이프,2017-03-22,4.7607,7613,6.446,en,"[27, 878, 9648, 53]",73,"공포, SF, 미스터리, 스릴러"
2017,GLOBAL,341013,아토믹 블론드,2017-07-26,3.1691,6400,6.428,en,"[28, 12, 53]",74,"액션, 모험, 스릴러"
2017,GLOBAL,345938,오두막,2017-03-03,6.989,2194,7.5,en,"[18, 10751]",75,"드라마, 가족"
2017,GLOBAL,496230,하트스롭 - 사랑의 광기,2017-10-10,0.9506,76,5.2,en,"[18, 10749, 53]",76,"드라마, 로맨스, 스릴러"
2017,GLOBAL,449927,추룡,2017-09-28,6.8984,123,6.911,cn,"[28, 80, 53]",77,"액션, 범죄, 스릴러"
2017,GLOBAL,441909,타이거는 살아있다,2017-12-18,4.0285,160,6.2,hi,"[28, 12, 53]",78,"액션, 모험, 스릴러"
2017,GLOBAL,353070,고잉 인 스타일,2017-04-06,3.9802,2897,6.697,en,"[80, 35]",79,"범죄, 코미디"
2017,GLOBAL,14564,링스,2017-02-01,2.5095,2541,5.001,en,[27],80,공포
2017,GLOBAL,437068,택시운전사,2017-08-02,4.3828,1074,8.046,ko,"[28, 18, 36]",81,"액션, 드라마, 역사"
2017,GLOBAL,479794,缝纫机乐队,2017-09-30,1.7921,26,6.077,zh,"[35, 18]",82,"코미디, 드라마"
2017,GLOBAL,391713,레이디 버드,2017-09-01,7.1528,8770,7.3,en,"[18, 35]",83,"드라마, 코미디"
2017,GLOBAL,462927,熊出没·奇幻空间,2017-01-28,1.4066,14,6.1,zh,"[16, 14, 10751, 28]",84,"애니메이션, 판타지, 가족, 액션"
2017,GLOBAL,335777,넛잡 2,2017-08-11,2.0287,447,6.1,en,"[16, 10751, 12, 35]",85,"애니메이션, 가족, 모험, 코미디"
2017,GLOBAL,415842,어쌔신: 더 비기닝,2017-07-14,6.1908,3128,6.418,en,"[28, 12, 53]",86,"액션, 모험, 스릴러"
2017,GLOBAL,423899,빅토리아 & 압둘,2017-09-13,1.7641,1170,6.9,en,"[18, 36]",87,"드라마, 역사"
2017,GLOBAL,437670,괴테스쿨의 사고뭉치들 3,2017-10-26,2.0529,472,6.1,de,[35],88,코미디
2017,GLOBAL,438058,명탐정 코난: 진홍의 연가,2017-04-15,3.4663,111,6.6,ja,"[16, 80, 9648, 28]",89,"애니메이션, 범죄, 미스터리, 액션"
2017,GLOBAL,290512,우리 사이의 거대한 산,2017-10-05,2.9038,2461,6.7,en,"[18, 12, 10749]",90,"드라마, 모험, 로맨스"
